image_id,color_variance,color_min,color_max,color_median,color_mean
ISIC_0015190,3664928521107.4253,4221955.45209091,9132057.761976717,5922822.903550053,5922822.903550053
ISIC_0013749,627847288006.6769,1548595.8666778333,3937428.059054822,2288301.82596866,2288301.82596866
ISIC_0013777,249083672672.93585,3664571.918506507,5271887.275189525,4522072.59532948,4522072.59532948
ISIC_0013172,912908860804.9618,1476006.9478135377,4434846.53103838,2895729.6637096694,2895729.6637096694
ISIC_0001152,900202429136.1515,1247519.4354917312,3940920.7663523317,2630571.543779968,2630571.543779968
ISIC_0013371,1821909867410.7837,3858476.196354088,8529225.764036352,5897179.5235508615,5897179.5235508615
ISIC_0014092,805810640439.4186,2525008.0212549875,5017306.760246645,4272426.6176883085,4272426.6176883085
ISIC_0014291,859465334943.3665,2992757.34902628,5596758.920913765,4029759.310621289,4029759.310621289
ISIC_0012693,576759464366.0673,1242758.022322775,3541960.038658777,2712199.633027807,2712199.633027807
ISIC_0000088,2276537775480.3955,1678297.2869620572,5412354.589091784,2856761.9007240804,2856761.9007240804
ISIC_0000050,1576710636024.4033,2581008.0113977203,6833788.666498958,4669878.129793396,4669878.129793396
ISIC_0000253,409600485229.3301,2119967.399342946,4187755.8589158603,3015454.4113889397,3015454.4113889397
ISIC_0014249,567186784979.3612,1252243.707581289,3282870.7100411085,2204295.150065298,2204295.150065298
ISIC_0000456,959570129478.7906,2740838.813306002,5699889.476289465,4381360.836632956,4381360.836632956
ISIC_0014074,264140608393.20645,3697830.7428149856,5475422.808634847,4485138.685848088,4485138.685848088
ISIC_0005620,514650267047.899,2435450.2837509396,4236334.2004617965,3854884.444667241,3854884.444667241
ISIC_0012675,2107521454043.9104,3110128.7936083903,7394072.117938064,5607440.351109792,5607440.351109792
ISIC_0000468,1932306611006.2532,3037263.2458432,7946067.072679279,5534144.646211561,5534144.646211561
ISIC_0000551,328467601647.71106,2045139.0305456421,4098027.6754045207,2956095.138958195,2956095.138958195
ISIC_0014173,1350059153734.2095,3056206.9908599025,6733067.606006031,4134868.186887608,4134868.186887608
ISIC_0011305,2087695033537.6846,2184874.6572886994,5965336.922443811,3186814.6604146883,3186814.6604146883
ISIC_0006350,3078657968484.6953,2469072.649677836,9074059.21689413,3999062.5251026675,3999062.5251026675
ISIC_0012772,700712584519.429,3326377.7195150936,6514136.9191138875,4250828.000284519,4250828.000284519
ISIC_0012177,1159125531316.196,3492468.1614003633,6852924.571225815,4519328.857635517,4519328.857635517
ISIC_0000157,4322496432059.585,1734992.1337935023,8575370.1803753,4877609.92448541,4877609.92448541
ISIC_0014748,9051900884839.957,3223395.4627945866,12596666.129069874,4664500.368531083,4664500.368531083
ISIC_0009918,2925750001752.2505,3055711.454893714,8190023.01146577,3954096.3886842495,3954096.3886842495
ISIC_0000169,2507441479960.6797,3017076.2601272985,7337994.741876821,4949954.505149474,4949954.505149474
ISIC_0012374,4008908589338.1396,3084433.5690576467,9491193.501061086,4713155.103551101,4713155.103551101
ISIC_0000354,1480250162112.0898,2479178.633217596,5817075.893416358,3438446.093857309,3438446.093857309
ISIC_0014593,3845722685910.0874,1759106.1445364293,6945220.723553925,3008366.269067176,3008366.269067176
ISIC_0010844,634530787215.5183,2870081.913389046,5349498.680454395,3909533.25429988,3909533.25429988
ISIC_0014195,405985010678.4362,2110652.0920134424,4132472.8988470947,2458501.0625767573,2458501.0625767573
ISIC_0013835,376470913106.35187,3087459.163289652,5261513.110362388,3720160.1317475596,3720160.1317475596
ISIC_0012976,1188490131930.354,4661431.807224091,7103837.669336324,5403269.810801432,5403269.810801432
ISIC_0015233,2295766631314.052,1760248.4369720146,6462871.428418973,3046694.18004027,3046694.18004027
ISIC_0012990,2513486160692.154,1416332.5022718238,6983983.435764184,5555384.524549895,5555384.524549895
ISIC_0010246,1730994521737.647,3491684.702741899,7845937.685973261,4777785.851801496,4777785.851801496
ISIC_0013432,1498291918241.4487,3492868.606226348,6811214.654318566,5343689.992801785,5343689.992801785
ISIC_0010443,4523777831191.513,3224391.517498801,9577612.32617629,4702200.040305459,4702200.040305459
ISIC_0013034,406232023550.9564,2910544.312867857,5128927.734223184,3731898.5210465156,3731898.5210465156
ISIC_0013330,228230544514.6799,2924509.7528975587,4321005.849137691,3747703.719373838,3747703.719373838
ISIC_0004166,2469355371550.913,4391596.705319723,8621389.955789883,5414979.458186536,5414979.458186536
ISIC_0012897,708525895355.832,1964527.5631637343,4778894.935076874,3313203.6467903,3313203.6467903
ISIC_0010341,4590419889531.212,1742854.2948879823,7459701.097448846,4930161.966006216,4930161.966006216
ISIC_0015109,1922540250718.777,1496510.106158999,6041573.978469307,3253482.2176790074,3253482.2176790074
ISIC_0012871,757026429898.809,2650202.428576817,5747475.988868931,4274879.774707815,4274879.774707815
ISIC_0014929,1442129198436.4695,1414184.9025581693,4862163.230434101,2605908.0779864057,2605908.0779864057
ISIC_0013089,2374214260024.7383,3053009.698166621,7193746.573726976,5664037.037105279,5664037.037105279
ISIC_0010020,2500840107046.8804,1786229.5803825804,7550024.871184371,4591746.997604248,4591746.997604248
ISIC_0002438,2258500322266.2837,4181665.519447178,8219231.962867086,6539809.779898164,6539809.779898164
ISIC_0001148,2416707863529.874,3704527.227256223,8496709.907098852,4814298.374157479,4814298.374157479
ISIC_0013355,1090474101351.3225,2643930.110907144,6708498.471546581,4226850.913989598,4226850.913989598
ISIC_0002107,706927457198.385,1864508.541585694,4653155.00439183,2893809.115783249,2893809.115783249
ISIC_0012814,3932941374836.9663,3842445.2047630735,9637088.852661157,7011225.230506225,7011225.230506225
ISIC_0013969,915366185459.6974,3466704.9114648947,7011353.367010452,5656577.592764358,5656577.592764358
ISIC_0011082,1787892477110.6016,3150916.582974138,7514471.912895114,3854949.0851293104,3854949.0851293104
ISIC_0000236,6005760261273.09,2604512.606265785,11634634.521239722,6024103.70741308,6024103.70741308
ISIC_0000208,5391219695066.124,5071739.948244221,11759394.114087583,7804872.667421061,7804872.667421061
ISIC_0012228,1048283378154.2338,2099472.01805985,5895741.455119042,4079495.730119464,4079495.730119464
ISIC_0000035,6150238657183.599,3399958.2923211944,10412586.649962386,5993421.844071271,5993421.844071271
ISIC_0000433,7780833022442.416,2046334.9489791673,9952665.10534965,5513447.568859628,5513447.568859628
ISIC_0012413,2774550717881.5586,4426695.62748797,8171069.745488845,6866638.405785214,6866638.405785214
ISIC_0000534,1735320109409.5247,1824942.4769930858,5272340.541319667,3185050.6656726087,3185050.6656726087
ISIC_0011163,4194856612188.9175,2673428.1395522133,9634960.65474376,4220969.484859263,4220969.484859263
ISIC_0013888,1530153769351.8403,3251446.846443544,7059212.255489235,4699637.038904285,4699637.038904285
ISIC_0012311,1191269533697.719,3597818.7671477916,6785155.072159952,4750972.198279052,4750972.198279052
ISIC_0014713,1685200387339.4968,3059586.2942796987,6279364.630617376,4432865.985057526,4432865.985057526
ISIC_0000331,1389753561882.5876,2868870.082440962,6496778.351563918,4858404.155343134,4858404.155343134
ISIC_0000132,884773599825.1511,2833016.2385927467,5612521.057518396,3634691.2824804806,3634691.2824804806
ISIC_0009943,747891710414.4088,2840678.0646833624,5436182.564071888,4312605.722324135,4312605.722324135
ISIC_0011386,3415457894380.2583,2334767.690046486,8585585.437744966,4548587.823580348,4548587.823580348
ISIC_0000515,733581463974.1083,1417533.8818401315,3840998.4147222387,2636395.887698153,2636395.887698153
ISIC_0000113,506326042289.4016,3133602.117225782,5174783.070079062,3654514.308285984,3654514.308285984
ISIC_0009962,6697926739202.246,2534044.9413513057,10573296.404835038,3566381.819100256,3566381.819100256
ISIC_0000310,1339091901721.835,51.30047721390275,3603750.93765599,2421839.370210529,2421839.370210529
ISIC_0009883,876605069316.2351,1603697.697491127,4310811.634896421,2427219.0930632255,2427219.0930632255
ISIC_0000014,4896619679139.003,3847403.6207937696,10733712.404735133,5474752.697786523,5474752.697786523
ISIC_0012209,1517814513634.5337,2791047.674559015,6860629.682924904,4619928.707154414,4619928.707154414
ISIC_0000229,8045762311883.042,2724607.9398439666,9614810.28030573,6900036.5136430245,6900036.5136430245
ISIC_0000217,1774689886881.9602,3433568.5794262006,7724083.905034066,4641082.193508024,4641082.193508024
ISIC_0012237,882859351831.4104,1776592.8607222824,4561237.787537008,3624161.7109312806,3624161.7109312806
ISIC_0000412,9201771756321.932,4101614.825317152,14397562.72932408,6752153.207298905,6752153.207298905
ISIC_0013177,4188020606059.6006,4820102.943690833,11537100.947017815,6452543.523685842,6452543.523685842
ISIC_0013772,1096461715858.2714,3107762.790069385,6225585.003928297,5267717.802968047,5267717.802968047
ISIC_0012835,1880696885950.5757,3452881.6863374487,7467123.950041152,5979574.726090535,5979574.726090535
ISIC_0013597,1280885031702.988,1487591.14410695,4838767.968200138,3456948.802762214,3456948.802762214
ISIC_0014831,5676854661597.609,4481444.282385907,11176141.717190025,7890566.151616216,7890566.151616216
ISIC_0009758,209679966210.1844,3305241.8339507733,4561993.374241532,3856297.555106508,3856297.555106508
ISIC_0014908,12486675949516.477,1844982.8738296274,14326889.85857161,5840604.878158139,5840604.878158139
ISIC_0013096,4280453567684.2085,2234350.967651598,8811912.16888623,5051675.811722936,5051675.811722936
ISIC_0012932,1911572691377.8398,2655484.4169811127,7270247.591454193,4390704.317183275,4390704.317183275
ISIC_0013490,857351750718.2596,1712451.7349428567,4311082.09924109,2771951.7122784015,2771951.7122784015
ISIC_0010202,1584880131345.6138,3342734.65746955,6835806.357545305,4520680.456251554,4520680.456251554
ISIC_0013675,1930060827058.3066,4130327.8890983076,7871942.7476897,5524410.640831489,5524410.640831489
ISIC_0009583,1129674168588.5266,4568382.7621025555,7273429.487556035,6149472.255979875,6149472.255979875
ISIC_0013112,6108302371195.764,28.37320533545925,7776769.572591182,4481702.168751983,4481702.168751983
ISIC_0010565,2062510140075.6821,4399930.163403163,9507232.213567052,7312547.072709136,7312547.072709136
ISIC_0013311,3966744813202.4756,2669377.8694747067,8419598.354366649,4228539.096581316,4228539.096581316
ISIC_0012888,2915521227232.768,4467530.438987258,10132872.873266818,5972229.848381581,5972229.848381581
ISIC_0010360,5300942045615.563,4244277.57471186,11493004.45859192,7850255.907215441,7850255.907215441
ISIC_0010185,454628543746.2484,1584181.7269572013,3377703.9719119202,2846899.2145451205,2846899.2145451205
ISIC_0012969,20839877766194.145,2946599.4592575026,17315959.238840785,4636256.272091093,4636256.272091093
ISIC_0012957,2720196679153.468,3737046.8623640873,10350961.347053634,6533578.675508267,6533578.675508267
ISIC_0010064,991594196617.1501,1998690.40928138,5619766.367099612,4188863.0115452157,4188863.0115452157
ISIC_0010267,543556149518.2275,3767316.9299413674,5938812.353238027,5201412.72373905,5201412.72373905
ISIC_0013610,1969058409059.4097,2200711.9514842103,6905422.037489937,3988222.5409495276,3988222.5409495276
ISIC_0013015,337562072747.32,3135920.401678515,4905831.409011322,3898849.832135334,3898849.832135334
ISIC_0011119,1590093911348.573,4414357.274085392,7962559.771836007,5804542.77820219,5804542.77820219
ISIC_0011324,283019975968.6866,2200649.2968906723,3545869.7910799063,3053291.410036777,3053291.410036777
ISIC_0012550,2776183211044.063,3001595.2718390473,7057820.4251668565,4766433.2166785505,4766433.2166785505
ISIC_0011127,1345070267476.3916,2520198.6020433437,6092925.013065015,4275820.046460268,4275820.046460268
ISIC_0009939,1664602693185.5393,2309707.731595549,6009732.184359936,4514019.834005833,4514019.834005833
ISIC_0000148,1260731417679.0278,1778596.1324763598,4668962.137192159,3093358.843723067,3093358.843723067
ISIC_0014769,370737770788.7969,2616239.9037541724,4601405.599507253,3035019.252611385,3035019.252611385
ISIC_0000176,3190511202925.852,3480273.43938419,9871980.892686065,5379554.883439384,5379554.883439384
ISIC_0014554,686091761501.2446,1848992.7410248779,4598224.576772299,3347742.476305677,3347742.476305677
ISIC_0012156,3801146625347.676,3188931.917826834,9247145.784965258,4396759.38652155,4396759.38652155
ISIC_0000393,1243516274595.0278,3808439.728363869,6657687.136962225,4932386.960090645,4932386.960090645
ISIC_0000190,4165664645777.969,4435483.70637903,9481176.958710276,6331774.675929791,6331774.675929791
ISIC_0000491,434763670754.24316,2069904.5648598496,4021535.9702835563,3046629.242204642,3046629.242204642
ISIC_0012089,3470550799036.4707,3258382.4922674675,8382873.111481976,5861011.9300038945,5861011.9300038945
ISIC_0000294,1501536000442.8208,4028677.7284585633,7595204.326866101,6023193.945532604,6023193.945532604
ISIC_0000097,1181238504693.4304,2229537.197888444,4595523.270423888,4108468.14025311,4108468.14025311
ISIC_0014650,3255667686207.8857,3973124.1295070434,10525319.448440686,5694085.065360774,5694085.065360774
ISIC_0000071,1907420557681.3198,2881564.5748914112,6562139.04553734,5538355.476495726,5538355.476495726
ISIC_0014453,785412700073.547,3515063.0114686904,6030331.641777866,5200895.27985457,5200895.27985457
ISIC_0000449,903292886819.2003,2792761.1211061915,5818443.842642223,3440127.4927194733,3440127.4927194733
ISIC_0012469,207532405919.34265,2193340.016487584,3383591.212935147,2719279.856253462,2719279.856253462
ISIC_0011223,2274105916066.8564,3103676.8977382276,7581803.4223952545,4513420.349351131,4513420.349351131
ISIC_0010216,5244826929301.659,2171248.5888750637,8989209.713604314,5126256.287017834,5126256.287017834
ISIC_0010015,685660094677.5726,2247953.2298419876,4617429.2567259455,4061481.4111104505,4061481.4111104505
ISIC_0013687,532056923581.9061,3155261.6809132937,5447564.654369908,3599284.8963738717,3599284.8963738717
ISIC_0014922,7892703044569.357,1249318.879874192,11602852.172064386,5985053.2531326935,5985053.2531326935
ISIC_0014825,1445447728027.3438,2875415.947091143,6830095.821004168,4542288.321985927,4542288.321985927
ISIC_0015181,730923439172.6711,1925403.030436064,4132874.009622659,3026213.2737627984,3026213.2737627984
ISIC_0013758,725678536805.2648,3100162.9753053593,5244774.2599861175,4237141.905172027,4237141.905172027
ISIC_0013360,127971968753.30232,3477670.0256118216,4647742.663415299,3811954.9936140804,3811954.9936140804
ISIC_0013163,2610135469103.6216,2038168.986768827,7039894.943208826,3330556.0654641553,3330556.0654641553
ISIC_0013984,1913769105673.9473,1938320.3844776836,6831447.949272142,3640234.5284235394,3640234.5284235394
ISIC_0014422,2134693504239.8655,3596003.500505746,8077732.282326399,5303800.826632265,5303800.826632265
ISIC_0009871,1274521342837.0862,2068650.129386637,6329257.473687143,3508785.138979431,3508785.138979431
ISIC_0000000,4818185848166.712,2495884.7863936494,11148111.344877217,3925235.421566882,3925235.421566882
ISIC_0014621,1402798082283.5947,2048675.2676364556,5530314.438971505,3842847.572130758,3842847.572130758
ISIC_0000203,2660327640987.9146,2080397.6021564335,7827477.375137547,4070371.5418508444,4070371.5418508444
ISIC_0009897,4191562221696.323,3166469.5092039304,8150013.215097802,4475820.44061367,4475820.44061367
ISIC_0011089,1348416255656.2935,3008760.001198453,6368493.889932996,4388447.944176609,4388447.944176609
ISIC_0013962,218438721165.25522,2137134.6579232677,3669643.037561641,2477275.0614048894,2477275.0614048894
ISIC_0013865,3699126795305.886,3331622.3265447957,8107998.593454487,5294123.286279891,5294123.286279891
ISIC_0014525,534107329409.49335,2380250.0106712533,4689139.442090339,3698008.651084237,3698008.651084237
ISIC_0000107,1535166639512.7405,1472357.6460482697,5134485.292840104,3296926.6814635806,3296926.6814635806
ISIC_0009976,2537578493281.7617,4843689.362071805,10169436.093873518,6122755.948678359,6122755.948678359
ISIC_0000139,612388873305.0326,2068634.3065221568,4691052.777722634,2976640.3894447773,2976640.3894447773
ISIC_0014726,1998780614272.5166,3386042.4268438937,7337376.96474423,4724724.201623857,4724724.201623857
ISIC_0012324,8925906698936.188,2988148.092632404,11044856.601858696,4779989.310894636,4779989.310894636
ISIC_0000501,633477207213.2681,2035588.187054101,4570727.616579721,2700082.840508345,2700082.840508345
ISIC_0012521,3028036981768.5474,3300677.287514074,8556158.26553318,4972202.227742386,4972202.227742386
ISIC_0011168,670214211574.8368,1887676.3400062697,4326883.579694568,3502488.6525594518,3502488.6525594518
ISIC_0000463,4087280202727.7407,3423502.4967029463,8852303.560717305,5447046.147757875,5447046.147757875
ISIC_0012246,556483785661.2875,1273755.154137956,3308813.78317592,2331483.282589879,2331483.282589879
ISIC_0000258,962418323037.479,2494747.5243121083,5947269.972057191,4004510.653339857,4004510.653339857
ISIC_0012278,784238178987.6124,1949656.0796609188,4656780.892527434,3325542.499351642,3325542.499351642
ISIC_0000065,1085652506643.4912,1645285.8251378953,5009927.984139028,3696648.1150613003,3696648.1150613003
ISIC_0014099,832702645009.3016,1360817.8202385474,4140454.0387484278,2536840.874970621,2536840.874970621
ISIC_0000485,5481841495361.4375,2444797.032981896,9086909.524622785,4636764.277272425,4636764.277272425
ISIC_0013800,3317204023427.8833,2660656.4648952126,8000584.680023511,3903735.710365236,3903735.710365236
ISIC_0000387,4473919755868.646,3022660.6474385043,8971709.51350351,4733182.5236207135,4733182.5236207135
ISIC_0014598,882078009036.0026,3009848.718799233,6154439.366674259,4525428.689862005,4525428.689862005
ISIC_0000184,3418707926060.1074,5302522.611066813,10938605.587610884,7193981.449682714,7193981.449682714
ISIC_0000361,2688616136343.532,3290765.483436501,8442408.817314014,5701660.076389361,5701660.076389361
ISIC_0000162,8567483881893.853,3639693.4210237577,11881463.183066394,7890965.19408421,7890965.19408421
ISIC_0003728,730834350262.4515,797684.1095940232,3043974.024572277,1528392.2267574898,1528392.2267574898
ISIC_0011330,663223621507.6006,4937869.421421049,7569211.078671871,5981487.944867745,5981487.944867745
ISIC_0012544,827698641185.0319,1289659.8108204135,3813821.135658915,2190011.577648578,2190011.577648578
ISIC_0010476,851792750370.3202,2116568.577015447,4810975.80737951,3787519.331095464,3787519.331095464
ISIC_0013001,447908421305.99207,3034034.2193918987,5365963.029917749,4126987.3945716857,4126987.3945716857
ISIC_0010448,1450658218617.1912,3356116.241506752,6474518.628577351,5343531.946668443,5343531.946668443
ISIC_0015005,3771318936020.332,3590712.1968240025,8860086.445844566,4865495.071183667,4865495.071183667
ISIC_0010070,8530312321341.889,3852641.0266141756,12328265.642352665,6960014.345482962,6960014.345482962
ISIC_0010490,1224803699412.601,3111538.84423129,6080633.815918443,4268036.279310917,4268036.279310917
ISIC_0010597,2594432175804.216,2327360.357971259,7160046.8166769715,3262231.86815431,3262231.86815431
ISIC_0010191,13141539107952.041,4151665.0432509575,15747484.782332245,6738054.331892106,6738054.331892106
ISIC_0012844,1703061737604.8892,1661311.741632388,5037378.160523021,3056866.7595102303,3056866.7595102303
ISIC_0013500,2666026926750.524,2780758.3142041224,7876830.794989513,5031847.551146728,5031847.551146728
ISIC_0010177,7986306972431.0205,5499423.482371795,13634402.93130342,7839764.497649573,7839764.497649573
ISIC_0000882,1554731162789.3423,2900516.6867329394,7255610.72883595,4090925.466837883,4090925.466837883
ISIC_0010374,5465256317850.276,3916664.018870324,12023236.893949797,7309552.047048651,7309552.047048651
ISIC_0010571,1521715277927.9983,5071422.752254669,8616711.268155154,6482775.788134353,6482775.788134353
ISIC_0001126,710600202325.1133,3736022.6126283896,6353261.524204896,4315195.729768413,4315195.729768413
ISIC_0014898,1471219477577.034,402938.89126539096,3459392.385039385,1131759.578710507,1131759.578710507
ISIC_0013106,647013583166.9673,2646958.5499007967,5238148.961001061,3763333.9818337373,3763333.9818337373
ISIC_0001118,2721152337650.4014,2043762.9858822557,7948006.571662766,4872906.256547712,4872906.256547712
ISIC_0010588,8283591309181.403,4763659.489485205,13850976.88686655,6414953.051200695,6414953.051200695
ISIC_0012865,2237117472296.9014,3212871.0900298604,7604590.93644367,4914759.739784211,4914759.739784211
ISIC_0010168,1340359788657.0164,4272806.128203457,8085310.434801495,5833593.405177657,5833593.405177657
ISIC_0012883,654801381550.9911,1742987.860157315,4151887.3142108805,2458776.954375831,2458776.954375831
ISIC_0013223,683643441490.2599,3071416.646571265,5863184.943760385,4089944.22667778,4089944.22667778
ISIC_0013625,1093198354353.6902,3333841.1239864975,6828369.325244977,5516937.654471865,5516937.654471865
ISIC_0010051,357974777991.6182,2610344.4742550333,4298910.567854416,3094760.0094787576,3094760.0094787576
ISIC_0015219,6675445599620.519,1893815.4470253438,10039788.03972376,6917581.7774148835,6917581.7774148835
ISIC_0012962,557362088891.0344,3599505.3266916308,5797443.687657446,4382290.2090345025,4382290.2090345025
ISIC_0010089,612719174847.2529,3447531.546240623,6048746.628700682,4329929.115329554,4329929.115329554
ISIC_0012386,2291912680812.571,3266029.6139484053,7308606.763589038,4265579.395691986,4265579.395691986
ISIC_0010850,4662116527313.834,3398792.563002681,9778378.927996935,5520461.805789608,5520461.805789608
ISIC_0000143,2563538616744.184,2468698.3708088384,7772198.973637712,4899524.994408775,4899524.994408775
ISIC_0009932,1052075387452.0967,1726921.124298374,4766610.695372425,2496669.9148573284,2496669.9148573284
ISIC_0000340,3263605012951.608,1901944.3607425832,7797214.333609729,4077305.283259628,4077305.283259628
ISIC_0014762,9569045682282.799,96.14633957391196,11435569.43779838,4577736.661670526,4577736.661670526
ISIC_0012360,666837326422.593,2117136.5761785908,4206112.8237065505,3338613.885619832,3338613.885619832
ISIC_0011112,7152624271097.564,3438141.438158078,12851310.99784041,6565926.151753548,6565926.151753548
ISIC_0000545,1885559247297.4993,2385842.0958746653,6937281.161659581,3733104.9210045664,3733104.9210045664
ISIC_0000442,6777664026158.343,3465543.115790178,10408056.89607841,6051048.025266418,6051048.025266418
ISIC_0012661,1883961552425.5056,3796607.6570854327,9249531.64810991,6258662.950407477,6258662.950407477
ISIC_0014263,1502947040385.5662,3539394.9766976195,6833334.964575043,4318343.366893601,4318343.366893601
ISIC_0000044,1040995574667.077,3121947.946512461,5580876.451078375,5033202.013179916,5033202.013179916
ISIC_0012259,754895295462.1996,3455597.850753121,5839248.021125061,4389126.835767219,4389126.835767219
ISIC_0000247,498250218982.1093,1627752.568163756,3516200.2138668727,2864721.5823184485,2864721.5823184485
ISIC_0014458,309457772684.5129,2719720.7525324803,4280951.767110026,3359109.330583383,3359109.330583383
ISIC_0014665,2428000600749.32,3449784.040635685,8321424.6295959065,4886969.518328755,4886969.518328755
ISIC_0014480,569056870271.6755,1003554.3098656703,3549900.998742526,2470259.505496069,2470259.505496069
ISIC_0014683,2135316759642.9495,3122701.1781703345,7813331.24921495,4940904.814536054,4940904.814536054
ISIC_0012281,1524749149747.829,2808233.60306029,6382853.26532304,3883624.021734625,3883624.021734625
ISIC_0013918,2165841318466.84,120.50747512921691,6119296.103855204,3195230.894306119,3195230.894306119
ISIC_0013844,1201709622161.8552,2044092.4635704148,5479767.112127424,3731901.050958051,3731901.050958051
ISIC_0000325,2361234242247.3213,3938211.9252982084,8182257.233984249,4838954.732809837,4838954.732809837
ISIC_0009969,1076786249579.6719,2626632.8417272414,6127848.859178493,4101966.552274432,4101966.552274432
ISIC_0014707,2575987198420.647,2294904.623717526,7413524.354310869,5152877.009095599,5152877.009095599
ISIC_0000118,601721961751.0623,3072726.9507203843,5295198.9077641405,3971774.560512273,3971774.560512273
ISIC_0014739,3696185024878.292,2340483.714583165,9353485.865009017,4279741.2812263565,4279741.2812263565
ISIC_0000126,1084672313011.4955,2725962.932391515,5452633.147008126,3610921.05523897,3610921.05523897
ISIC_0014504,1203914937689.0325,3454349.4531984585,6720196.561155465,4552150.683484735,4552150.683484735
ISIC_0005555,450140959617.61066,2429123.8646743293,4663967.6934809135,3585209.610367532,3585209.610367532
ISIC_0000520,6054602353777.384,4101252.915185581,10646420.333022825,7317118.901228622,7317118.901228622
ISIC_0011177,3650305383035.8926,4131801.2446898525,9864710.460907046,5126095.365827024,5126095.365827024
ISIC_0000419,15450677134341.629,2848496.5492978427,12590330.36440302,4321834.213166687,4321834.213166687
ISIC_0000427,1318014036490.1077,2082282.6122751988,5346270.521197611,3248042.8298459607,3248042.8298459607
ISIC_0014238,287888526556.4161,2001454.3202810562,3605583.9768876154,2283253.250058522,2283253.250058522
ISIC_0000222,1280954603389.2888,4445475.275627557,7660733.881472233,6519860.617233574,6519860.617233574
ISIC_0000021,2892551421723.092,2838264.5189381866,7452971.375290787,4062340.878238029,4062340.878238029
ISIC_0009888,1680599317307.2144,3528246.120704968,7882880.146211491,4539207.852484041,4539207.852484041
ISIC_0014804,1459007020522.2417,2333603.9787704106,6085694.566647192,3609507.4915511645,3609507.4915511645
ISIC_0009252,3896059587446.6157,2571756.0093293036,8708734.279165806,5426294.83569538,5426294.83569538
ISIC_0012800,4605907997109.906,3025461.9435930145,8752857.309511136,4786559.209454532,4786559.209454532
ISIC_0010330,1873798851170.4946,3268451.7059947983,6569890.520847043,5878293.327653473,5878293.327653473
ISIC_0013747,1751217605326.393,3472496.2339962786,7357599.741678579,6217023.596226963,6217023.596226963
ISIC_0013341,8804267671786.387,144.90625198155854,9443678.676241558,2644981.990270837,2644981.990270837
ISIC_0010034,254965724892.83456,1772690.2576261053,3189954.9576161425,2077210.8513224442,2077210.8513224442
ISIC_0013443,2072013517310.0012,2246340.4977385364,6152680.499675926,3051186.1354325134,3051186.1354325134
ISIC_0010237,6384639749255.136,4370123.538522324,12384576.851442117,8764343.50612406,8764343.50612406
ISIC_0012939,1613119073627.4778,1135674.271949144,5409011.881135915,3516727.3625654886,3516727.3625654886
ISIC_0007087,1337540008475.537,2466269.2859884207,5937352.2350358935,4655593.650593228,4655593.650593228
ISIC_0012907,256303075983.536,1479979.3675528364,3173826.819662798,2516669.1685402696,2516669.1685402696
ISIC_0014903,1778808441562.4424,2129281.218103218,6680234.546312769,4259179.500063731,4259179.500063731
ISIC_0000478,489565868380.6474,3048918.6619118666,5224601.239557335,4014326.0563139375,4014326.0563139375
ISIC_0012665,1883041898538.4565,3018030.7548653055,7565643.366887162,5511807.472102387,5511807.472102387
ISIC_0011212,1211587294393.3188,2494850.5432087993,5845585.4050412,4204443.566532451,4204443.566532451
ISIC_0008396,763007376255.4877,2265688.253636029,5135034.034936285,4035164.0547319544,4035164.0547319544
ISIC_0000243,3437603446216.1206,3014674.1071977546,9621998.791507943,4805549.203045289,4805549.203045289
ISIC_0014661,2320212811079.6353,2902672.190143827,7557652.498067026,5086577.907182393,5086577.907182393
ISIC_0012263,755099652087.5891,1266370.1725424805,3928067.8173858896,2736879.0608184347,2736879.0608184347
ISIC_0000040,735838108754.2278,1538266.6888672402,4069681.5960889608,2714165.0747992205,2714165.0747992205
ISIC_0012285,994975608724.8209,2790110.3148608,6094308.70928472,4462015.368421052,4462015.368421052
ISIC_0000098,10155869264103.678,1659413.5759536026,11043842.789352369,3289133.772102015,3289133.772102015
ISIC_0012683,619290417115.0133,2759149.4134272756,5242600.399821834,2926569.6142695174,2926569.6142695174
ISIC_0013922,2546336371851.523,2859742.7554565864,8547614.107917113,4625030.583851694,4625030.583851694
ISIC_0014082,913033790340.9272,2232038.799839049,5994993.836391577,4329122.825344625,4329122.825344625
ISIC_0014185,300647363034.1677,2426574.1505686836,3985978.5647449475,3088872.437180081,3088872.437180081
ISIC_0012382,4615246447505.304,3613701.699262211,8669035.063838195,5312495.138849531,5312495.138849531
ISIC_0010854,722090381440.0554,3919739.720342199,6272401.072061817,5167686.62264997,5167686.62264997
ISIC_0014583,1052517147618.358,2891184.2467810083,6387604.844105221,3955735.8832528586,3955735.8832528586
ISIC_0000344,7303654906657.957,5216620.340053468,11491992.387149345,6543990.047553651,6543990.047553651
ISIC_0000179,1415527751118.8103,612568.1991033934,5176691.721607667,3262812.4696165323,3262812.4696165323
ISIC_0000147,2235016137990.6094,4864032.849490255,9484369.546338122,6074871.143857248,6074871.143857248
ISIC_0009936,312499858988.8866,2193556.8630825896,3800103.163550078,2899899.4674883126,2899899.4674883126
ISIC_0012167,714765903218.0039,883249.4222068032,3121038.107046488,1506921.1025449934,1506921.1025449934
ISIC_0014360,632549468900.1052,3101128.6533572683,5205594.405216123,3581053.367481376,3581053.367481376
